DBN,School Name,year_start,scenario,model,forecast,actual,error,abs_error,pct_error
02M116,P.S. 116 Mary Lindley Murray,2023,optimistic,Piecewise Linear,480.9047619047619,318.0,162.90476190476193,162.90476190476193,0.5122791254866728
02M116,P.S. 116 Mary Lindley Murray,2024,optimistic,Piecewise Linear,554.8571428571429,351.0,203.8571428571429,203.8571428571429,0.5807895807895809
02M116,P.S. 116 Mary Lindley Murray,2022,base,Prophet,282.7654661130595,306.0,-23.234533886940483,23.234533886940483,-0.07592984930372706
02M116,P.S. 116 Mary Lindley Murray,2023,base,Prophet,239.10607913626956,318.0,-78.89392086373044,78.89392086373044,-0.24809409076644792
02M116,P.S. 116 Mary Lindley Murray,2024,base,Prophet,195.32707740063918,351.0,-155.67292259936082,155.67292259936082,-0.443512599998179
02M124,P.S. 124 Yung Wing,2022,pessimistic,Piecewise Linear,474.99999999999994,480.0,-5.000000000000057,5.000000000000057,-0.010416666666666786
02M124,P.S. 124 Yung Wing,2023,pessimistic,Piecewise Linear,417.9999999999999,463.0,-45.000000000000114,45.000000000000114,-0.09719222462203048
02M124,P.S. 124 Yung Wing,2024,pessimistic,Piecewise Linear,360.9999999999999,429.0,-68.00000000000011,68.00000000000011,-0.15850815850815878
02M124,P.S. 124 Yung Wing,2022,base,Piecewise Linear,532.0,480.0,52.0,52.0,0.10833333333333334
02M124,P.S. 124 Yung Wing,2023,base,Piecewise Linear,532.0,463.0,69.0,69.0,0.1490280777537797
02M124,P.S. 124 Yung Wing,2024,base,Piecewise Linear,532.0,429.0,103.0,103.0,0.2400932400932401
02M124,P.S. 124 Yung Wing,2022,optimistic,Piecewise Linear,591.3333333333334,480.0,111.33333333333337,111.33333333333337,0.23194444444444454
02M124,P.S. 124 Yung Wing,2023,optimistic,Piecewise Linear,650.6666666666666,463.0,187.66666666666663,187.66666666666663,0.4053275737940964
02M124,P.S. 124 Yung Wing,2024,optimistic,Piecewise Linear,710.0,429.0,281.0,281.0,0.655011655011655
02M124,P.S. 124 Yung Wing,2022,base,Prophet,497.21280557991184,480.0,17.212805579911844,17.212805579911844,0.03586001162481634
02M124,P.S. 124 Yung Wing,2023,base,Prophet,461.3227439933961,463.0,-1.6772560066038977,1.6772560066038977,-0.00362258316761101
02M124,P.S. 124 Yung Wing,2024,base,Prophet,425.3343534710269,429.0,-3.6656465289731273,3.6656465289731273,-0.008544630603666963
02M130,P.S. 130 Hernando De Soto,2022,pessimistic,Piecewise Linear,518.0,575.0,-57.0,57.0,-0.09913043478260869
02M130,P.S. 130 Hernando De Soto,2023,pessimistic,Piecewise Linear,419.99999999999994,561.0,-141.00000000000006,141.00000000000006,-0.25133689839572204
02M130,P.S. 130 Hernando De Soto,2024,pessimistic,Piecewise Linear,321.9999999999999,512.0,-190.0000000000001,190.0000000000001,-0.3710937500000002
02M130,P.S. 130 Hernando De Soto,2022,base,Piecewise Linear,616.0,575.0,41.0,41.0,0.07130434782608695
02M130,P.S. 130 Hernando De Soto,2023,base,Piecewise Linear,616.0,561.0,55.0,55.0,0.09803921568627451
02M130,P.S. 130 Hernando De Soto,2024,base,Piecewise Linear,616.0,512.0,104.0,104.0,0.203125
02M130,P.S. 130 Hernando De Soto,2022,optimistic,Piecewise Linear,710.1428571428571,575.0,135.1428571428571,135.1428571428571,0.23503105590062107
02M130,P.S. 130 Hernando De Soto,2023,optimistic,Piecewise Linear,804.2857142857143,561.0,243.28571428571433,243.28571428571433,0.4336643748408455
02M130,P.S. 130 Hernando De Soto,2024,optimistic,Piecewise Linear,898.4285714285714,512.0,386.42857142857144,386.42857142857144,0.7547433035714286
02M130,P.S. 130 Hernando De Soto,2022,base,Prophet,516.5242953793738,575.0,-58.475704620626175,58.475704620626175,-0.101696877601089
02M130,P.S. 130 Hernando De Soto,2023,base,Prophet,408.65057485432243,561.0,-152.34942514567757,152.34942514567757,-0.27156760275521846
02M130,P.S. 130 Hernando De Soto,2024,base,Prophet,300.48130988947645,512.0,-211.51869011052355,211.51869011052355,-0.4131224416221163
02M150,P.S. 150,2022,pessimistic,Piecewise Linear,112.99999999999999,162.0,-49.000000000000014,49.000000000000014,-0.3024691358024692
02M150,P.S. 150,2023,pessimistic,Piecewise Linear,87.99999999999997,209.0,-121.00000000000003,121.00000000000003,-0.5789473684210528
02M150,P.S. 150,2024,pessimistic,Piecewise Linear,62.99999999999997,255.0,-192.00000000000003,192.00000000000003,-0.7529411764705883
02M150,P.S. 150,2022,base,Piecewise Linear,138.0,162.0,-24.0,24.0,-0.14814814814814814
02M150,P.S. 150,2023,base,Piecewise Linear,138.0,209.0,-71.0,71.0,-0.3397129186602871
02M150,P.S. 150,2024,base,Piecewise Linear,138.0,255.0,-117.0,117.0,-0.4588235294117647
02M150,P.S. 150,2022,optimistic,Piecewise Linear,148.0952380952381,162.0,-13.904761904761898,13.904761904761898,-0.08583186360964135
02M150,P.S. 150,2023,optimistic,Piecewise Linear,158.19047619047618,209.0,-50.809523809523824,50.809523809523824,-0.24310776942355897
02M150,P.S. 150,2024,optimistic,Piecewise Linear,168.28571428571428,255.0,-86.71428571428572,86.71428571428572,-0.3400560224089636
02M150,P.S. 150,2022,base,Prophet,108.85209817751948,162.0,-53.14790182248052,53.14790182248052,-0.3280734680400032
02M150,P.S. 150,2023,base,Prophet,79.0967819081286,209.0,-129.9032180918714,129.9032180918714,-0.6215464980472315
02M150,P.S. 150,2024,base,Prophet,49.259944224301094,255.0,-205.74005577569892,205.74005577569892,-0.8068237481399958
02M151,Yorkville Community School,2022,pessimistic,Piecewise Linear,275.0,296.0,-21.0,21.0,-0.07094594594594594
02M151,Yorkville Community School,2023,pessimistic,Piecewise Linear,220.99999999999997,294.0,-73.00000000000003,73.00000000000003,-0.24829931972789127
02M151,Yorkville Community School,2024,pessimistic,Piecewise Linear,166.99999999999994,277.0,-110.00000000000006,110.00000000000006,-0.3971119133574009
02M151,Yorkville Community School,2022,base,Piecewise Linear,329.0,296.0,33.0,33.0,0.11148648648648649
02M151,Yorkville Community School,2023,base,Piecewise Linear,329.0,294.0,35.0,35.0,0.11904761904761904
02M151,Yorkville Community School,2024,base,Piecewise Linear,329.0,277.0,52.0,52.0,0.18772563176895307
02M151,Yorkville Community School,2022,optimistic,Piecewise Linear,383.22222222222223,296.0,87.22222222222223,87.22222222222223,0.2946696696696697
02M151,Yorkville Community School,2023,optimistic,Piecewise Linear,437.44444444444446,294.0,143.44444444444446,143.44444444444446,0.4879062736205594
02M151,Yorkville Community School,2024,optimistic,Piecewise Linear,491.6666666666667,277.0,214.66666666666669,214.66666666666669,0.7749699157641396
02M151,Yorkville Community School,2022,base,Prophet,285.1151660102933,296.0,-10.884833989706692,10.884833989706692,-0.03677308780306315
02M151,Yorkville Community School,2023,base,Prophet,240.04164282875246,294.0,-53.95835717124754,53.95835717124754,-0.18353182711308688
02M151,Yorkville Community School,2024,base,Prophet,194.8446305426046,277.0,-82.15536945739541,82.15536945739541,-0.2965897814346405
02M158,P.S. 158 Bayard Taylor,2022,pessimistic,Piecewise Linear,564.0,580.0,-16.0,16.0,-0.027586206896551724
02M158,P.S. 158 Bayard Taylor,2023,pessimistic,Piecewise Linear,542.9999999999999,563.0,-20.000000000000114,20.000000000000114,-0.03552397868561299
02M158,P.S. 158 Bayard Taylor,2024,pessimistic,Piecewise Linear,521.9999999999999,557.0,-35.000000000000114,35.000000000000114,-0.06283662477558369
02M158,P.S. 158 Bayard Taylor,2022,base,Piecewise Linear,585.0,580.0,5.0,5.0,0.008620689655172414
02M158,P.S. 158 Bayard Taylor,2023,base,Piecewise Linear,585.0,563.0,22.0,22.0,0.03907637655417407
02M158,P.S. 158 Bayard Taylor,2024,base,Piecewise Linear,585.0,557.0,28.0,28.0,0.05026929982046679
02M158,P.S. 158 Bayard Taylor,2022,optimistic,Piecewise Linear,627.1904761904761,580.0,47.19047619047615,47.19047619047615,0.08136288998357956
02M158,P.S. 158 Bayard Taylor,2023,optimistic,Piecewise Linear,669.3809523809524,563.0,106.38095238095241,106.38095238095241,0.18895373424680711
02M158,P.S. 158 Bayard Taylor,2024,optimistic,Piecewise Linear,711.5714285714286,557.0,154.57142857142856,154.57142857142856,0.277507053090536
02M158,P.S. 158 Bayard Taylor,2022,base,Prophet,559.8332413587989,580.0,-20.166758641201113,20.166758641201113,-0.034770273519312264
02M158,P.S. 158 Bayard Taylor,2023,base,Prophet,505.96640400037984,563.0,-57.03359599962016,57.03359599962016,-0.10130301243271787
02M158,P.S. 158 Bayard Taylor,2024,base,Prophet,451.9519862656365,557.0,-105.04801373436351,105.04801373436351,-0.188596074927044
02M183,P.S. 183 Robert L. Stevenson,2022,pessimistic,Piecewise Linear,449.99999999999994,462.0,-12.000000000000057,12.000000000000057,-0.025974025974026097
02M183,P.S. 183 Robert L. Stevenson,2023,pessimistic,Piecewise Linear,421.9999999999999,498.0,-76.00000000000011,76.00000000000011,-0.1526104417670685
02M183,P.S. 183 Robert L. Stevenson,2024,pessimistic,Piecewise Linear,393.99999999999983,504.0,-110.00000000000017,110.00000000000017,-0.2182539682539686
02M183,P.S. 183 Robert L. Stevenson,2022,base,Piecewise Linear,478.0,462.0,16.0,16.0,0.03463203463203463
02M183,P.S. 183 Robert L. Stevenson,2023,base,Piecewise Linear,478.0,498.0,-20.0,20.0,-0.040160642570281124
02M183,P.S. 183 Robert L. Stevenson,2024,base,Piecewise Linear,478.0,504.0,-26.0,26.0,-0.051587301587301584
02M183,P.S. 183 Robert L. Stevenson,2022,optimistic,Piecewise Linear,505.7142857142857,462.0,43.71428571428572,43.71428571428572,0.09461966604823749
02M183,P.S. 183 Robert L. Stevenson,2023,optimistic,Piecewise Linear,533.4285714285714,498.0,35.428571428571445,35.428571428571445,0.07114170969592659
02M183,P.S. 183 Robert L. Stevenson,2024,optimistic,Piecewise Linear,561.1428571428571,504.0,57.14285714285711,57.14285714285711,0.11337868480725617
02M183,P.S. 183 Robert L. Stevenson,2022,base,Prophet,463.97694642375774,462.0,1.976946423757738,1.976946423757738,0.004279104813328437
02M183,P.S. 183 Robert L. Stevenson,2023,base,Prophet,441.33321516123203,498.0,-56.66678483876797,56.66678483876797,-0.11378872457583929
02M183,P.S. 183 Robert L. Stevenson,2024,base,Prophet,418.62744627880903,504.0,-85.37255372119097,85.37255372119097,-0.16938998754204557
02M198,P.S. 198 Isador E. Ida Straus,2022,pessimistic,Piecewise Linear,319.0,411.0,-92.0,92.0,-0.22384428223844283
02M198,P.S. 198 Isador E. Ida Straus,2023,pessimistic,Piecewise Linear,269.0,459.0,-190.0,190.0,-0.4139433551198257
02M198,P.S. 198 Isador E. Ida Straus,2024,pessimistic,Piecewise Linear,218.99999999999997,474.0,-255.00000000000003,255.00000000000003,-0.5379746835443039
02M198,P.S. 198 Isador E. Ida Straus,2022,base,Piecewise Linear,369.0,411.0,-42.0,42.0,-0.10218978102189781
02M198,P.S. 198 Isador E. Ida Straus,2023,base,Piecewise Linear,369.0,459.0,-90.0,90.0,-0.19607843137254902
02M198,P.S. 198 Isador E. Ida Straus,2024,base,Piecewise Linear,369.0,474.0,-105.0,105.0,-0.22151898734177214
02M198,P.S. 198 Isador E. Ida Straus,2022,optimistic,Piecewise Linear,391.04761904761904,411.0,-19.952380952380963,19.952380952380963,-0.04854593905688799
02M198,P.S. 198 Isador E. Ida Straus,2023,optimistic,Piecewise Linear,413.09523809523813,459.0,-45.90476190476187,45.90476190476187,-0.10001037452017837
02M198,P.S. 198 Isador E. Ida Straus,2024,optimistic,Piecewise Linear,435.14285714285717,474.0,-38.85714285714283,38.85714285714283,-0.08197709463532243
02M198,P.S. 198 Isador E. Ida Straus,2022,base,Prophet,338.1654822965767,411.0,-72.83451770342327,72.83451770342327,-0.17721293845115152
02M198,P.S. 198 Isador E. Ida Straus,2023,base,Prophet,300.23242385482956,459.0,-158.76757614517044,158.76757614517044,-0.34589885870407505
02M198,P.S. 198 Isador E. Ida Straus,2024,base,Prophet,262.19543922557085,474.0,-211.80456077442915,211.80456077442915,-0.446845064924956
02M212,P.S. 212 Midtown West,2022,pessimistic,Piecewise Linear,220.99999999999997,239.0,-18.00000000000003,18.00000000000003,-0.07531380753138087
02M212,P.S. 212 Midtown West,2023,pessimistic,Piecewise Linear,184.99999999999994,274.0,-89.00000000000006,89.00000000000006,-0.3248175182481754
02M212,P.S. 212 Midtown West,2024,pessimistic,Piecewise Linear,148.99999999999994,275.0,-126.00000000000006,126.00000000000006,-0.4581818181818184
02M212,P.S. 212 Midtown West,2022,base,Piecewise Linear,257.0,239.0,18.0,18.0,0.07531380753138076
02M212,P.S. 212 Midtown West,2023,base,Piecewise Linear,257.0,274.0,-17.0,17.0,-0.06204379562043796
02M212,P.S. 212 Midtown West,2024,base,Piecewise Linear,257.0,275.0,-18.0,18.0,-0.06545454545454546
02M212,P.S. 212 Midtown West,2022,optimistic,Piecewise Linear,283.6190476190476,239.0,44.61904761904759,44.61904761904759,0.18669057581191462
02M212,P.S. 212 Midtown West,2023,optimistic,Piecewise Linear,310.23809523809524,274.0,36.23809523809524,36.23809523809524,0.13225582203684394
02M212,P.S. 212 Midtown West,2024,optimistic,Piecewise Linear,336.85714285714283,275.0,61.85714285714283,61.85714285714283,0.22493506493506485
02M212,P.S. 212 Midtown West,2022,base,Prophet,211.27617403966124,239.0,-27.723825960338758,27.723825960338758,-0.11599927180058058
02M212,P.S. 212 Midtown West,2023,base,Prophet,161.5771991171937,274.0,-112.42280088280631,112.42280088280631,-0.41030219300294274
02M212,P.S. 212 Midtown West,2024,base,Prophet,111.7420626195962,275.0,-163.2579373804038,163.2579373804038,-0.593665226837832
02M217,P.S./I.S. 217 Roosevelt Island,2022,pessimistic,Piecewise Linear,586.0,573.0,13.0,13.0,0.02268760907504363
02M217,P.S./I.S. 217 Roosevelt Island,2023,pessimistic,Piecewise Linear,628.9999999999999,534.0,94.99999999999989,94.99999999999989,0.17790262172284624
02M217,P.S./I.S. 217 Roosevelt Island,2024,pessimistic,Piecewise Linear,671.9999999999998,542.0,129.99999999999977,129.99999999999977,0.23985239852398482
02M217,P.S./I.S. 217 Roosevelt Island,2022,base,Piecewise Linear,543.0,573.0,-30.0,30.0,-0.05235602094240838
02M217,P.S./I.S. 217 Roosevelt Island,2023,base,Piecewise Linear,543.0,534.0,9.0,9.0,0.016853932584269662
02M217,P.S./I.S. 217 Roosevelt Island,2024,base,Piecewise Linear,543.0,542.0,1.0,1.0,0.0018450184501845018
02M217,P.S./I.S. 217 Roosevelt Island,2022,optimistic,Piecewise Linear,522.0952380952381,573.0,-50.904761904761926,50.904761904761926,-0.08883902601180092
02M217,P.S./I.S. 217 Roosevelt Island,2023,optimistic,Piecewise Linear,501.1904761904762,534.0,-32.809523809523796,32.809523809523796,-0.06144105582307827
02M217,P.S./I.S. 217 Roosevelt Island,2024,optimistic,Piecewise Linear,480.2857142857143,542.0,-61.71428571428572,61.71428571428572,-0.11386399578281499
02M217,P.S./I.S. 217 Roosevelt Island,2022,base,Prophet,553.774177190186,573.0,-19.225822809813963,19.225822809813963,-0.03355291938885508
02M217,P.S./I.S. 217 Roosevelt Island,2023,base,Prophet,566.6328006247659,534.0,32.63280062476588,32.63280062476588,0.06111011352952411
02M217,P.S./I.S. 217 Roosevelt Island,2024,base,Prophet,579.5266531646458,542.0,37.526653164645836,37.526653164645836,0.06923736746244619
02M234,P.S. 234 Independence School,2022,pessimistic,Piecewise Linear,441.99999999999994,474.0,-32.00000000000006,32.00000000000006,-0.06751054852320687
02M234,P.S. 234 Independence School,2023,pessimistic,Piecewise Linear,429.9999999999999,489.0,-59.000000000000114,59.000000000000114,-0.12065439672801659
02M234,P.S. 234 Independence School,2024,pessimistic,Piecewise Linear,417.99999999999983,462.0,-44.00000000000017,44.00000000000017,-0.09523809523809561
02M234,P.S. 234 Independence School,2022,base,Piecewise Linear,454.0,474.0,-20.0,20.0,-0.04219409282700422
02M234,P.S. 234 Independence School,2023,base,Piecewise Linear,454.0,489.0,-35.0,35.0,-0.07157464212678936
02M234,P.S. 234 Independence School,2024,base,Piecewise Linear,454.0,462.0,-8.0,8.0,-0.017316017316017316
02M234,P.S. 234 Independence School,2022,optimistic,Piecewise Linear,532.1428571428571,474.0,58.14285714285711,58.14285714285711,0.12266425557564792
02M234,P.S. 234 Independence School,2023,optimistic,Piecewise Linear,610.2857142857143,489.0,121.28571428571433,121.28571428571433,0.24802804557405794
02M234,P.S. 234 Independence School,2024,optimistic,Piecewise Linear,688.4285714285714,462.0,226.42857142857144,226.42857142857144,0.49010513296227587
02M234,P.S. 234 Independence School,2022,base,Prophet,436.95980979014377,474.0,-37.040190209856235,37.040190209856235,-0.07814386120222834
02M234,P.S. 234 Independence School,2023,base,Prophet,392.8755091572296,489.0,-96.1244908427704,96.1244908427704,-0.19657360090546094
02M234,P.S. 234 Independence School,2024,base,Prophet,348.67042961847187,462.0,-113.32957038152813,113.32957038152813,-0.24530210039291803
02M267,"East Side Elementary School, PS 267",2022,pessimistic,Piecewise Linear,376.99999999999994,362.0,14.999999999999943,14.999999999999943,0.041436464088397636
02M267,"East Side Elementary School, PS 267",2023,pessimistic,Piecewise Linear,366.9999999999999,362.0,4.999999999999886,4.999999999999886,0.013812154696132282
02M267,"East Side Elementary School, PS 267",2024,pessimistic,Piecewise Linear,356.9999999999998,353.0,3.9999999999997726,3.9999999999997726,0.011331444759206154
02M267,"East Side Elementary School, PS 267",2022,base,Piecewise Linear,387.0,362.0,25.0,25.0,0.06906077348066299
02M267,"East Side Elementary School, PS 267",2023,base,Piecewise Linear,387.0,362.0,25.0,25.0,0.06906077348066299
02M267,"East Side Elementary School, PS 267",2024,base,Piecewise Linear,387.0,353.0,34.0,34.0,0.09631728045325778
02M267,"East Side Elementary School, PS 267",2022,optimistic,Piecewise Linear,389.8666666666667,362.0,27.866666666666674,27.866666666666674,0.07697974217311236
02M267,"East Side Elementary School, PS 267",2023,optimistic,Piecewise Linear,392.73333333333335,362.0,30.73333333333335,30.73333333333335,0.08489871086556174
02M267,"East Side Elementary School, PS 267",2024,optimistic,Piecewise Linear,395.6,353.0,42.60000000000002,42.60000000000002,0.12067988668555248
02M267,"East Side Elementary School, PS 267",2022,base,Prophet,369.06569090493616,362.0,7.065690904936162,7.065690904936162,0.019518483162807077
02M267,"East Side Elementary School, PS 267",2023,base,Prophet,342.8371678140603,362.0,-19.162832185939692,19.162832185939692,-0.05293600051364556
02M267,"East Side Elementary School, PS 267",2024,base,Prophet,316.53678575581205,353.0,-36.46321424418795,36.46321424418795,-0.10329522448778457
02M290,P.S. 290 Manhattan New School,2022,pessimistic,Piecewise Linear,297.0,369.0,-72.0,72.0,-0.1951219512195122
02M290,P.S. 290 Manhattan New School,2023,pessimistic,Piecewise Linear,240.99999999999997,353.0,-112.00000000000003,112.00000000000003,-0.3172804532577905
02M290,P.S. 290 Manhattan New School,2024,pessimistic,Piecewise Linear,184.99999999999994,354.0,-169.00000000000006,169.00000000000006,-0.477401129943503
02M290,P.S. 290 Manhattan New School,2022,base,Piecewise Linear,353.0,369.0,-16.0,16.0,-0.04336043360433604
02M290,P.S. 290 Manhattan New School,2023,base,Piecewise Linear,353.0,353.0,0.0,0.0,0.0
02M290,P.S. 290 Manhattan New School,2024,base,Piecewise Linear,353.0,354.0,-1.0,1.0,-0.002824858757062147
02M290,P.S. 290 Manhattan New School,2022,optimistic,Piecewise Linear,435.7142857142857,369.0,66.71428571428572,66.71428571428572,0.18079752226093693
02M290,P.S. 290 Manhattan New School,2023,optimistic,Piecewise Linear,518.4285714285714,353.0,165.42857142857144,165.42857142857144,0.46863617968433835
02M290,P.S. 290 Manhattan New School,2024,optimistic,Piecewise Linear,601.1428571428571,354.0,247.1428571428571,247.1428571428571,0.6981436642453591
02M290,P.S. 290 Manhattan New School,2022,base,Prophet,281.6875998665299,369.0,-87.31240013347008,87.31240013347008,-0.23661897055140943
02M290,P.S. 290 Manhattan New School,2023,base,Prophet,194.34134784779266,353.0,-158.65865215220734,158.65865215220734,-0.4494579381082361
02M290,P.S. 290 Manhattan New School,2024,base,Prophet,106.75579102900419,354.0,-247.24420897099583,247.24420897099583,-0.6984299688446209
02M343,The Peck Slip School,2022,pessimistic,Piecewise Linear,289.0,297.0,-8.0,8.0,-0.026936026936026935
02M343,The Peck Slip School,2023,pessimistic,Piecewise Linear,248.99999999999997,322.0,-73.00000000000003,73.00000000000003,-0.22670807453416159
02M343,The Peck Slip School,2024,pessimistic,Piecewise Linear,208.99999999999994,266.0,-57.00000000000006,57.00000000000006,-0.2142857142857145
02M343,The Peck Slip School,2022,base,Piecewise Linear,329.0,297.0,32.0,32.0,0.10774410774410774
02M343,The Peck Slip School,2023,base,Piecewise Linear,329.0,322.0,7.0,7.0,0.021739130434782608
02M343,The Peck Slip School,2024,base,Piecewise Linear,329.0,266.0,63.0,63.0,0.23684210526315788
02M343,The Peck Slip School,2022,optimistic,Piecewise Linear,359.44444444444446,297.0,62.44444444444446,62.44444444444446,0.21025065469509918
02M343,The Peck Slip School,2023,optimistic,Piecewise Linear,389.88888888888886,322.0,67.88888888888886,67.88888888888886,0.21083505866114552
02M343,The Peck Slip School,2024,optimistic,Piecewise Linear,420.3333333333333,266.0,154.33333333333331,154.33333333333331,0.5802005012531327
02M343,The Peck Slip School,2022,base,Prophet,287.42457405141687,297.0,-9.575425948583131,9.575425948583131,-0.03224049140937081
02M343,The Peck Slip School,2023,base,Prophet,239.54686168509247,322.0,-82.45313831490753,82.45313831490753,-0.2560656469407066
02M343,The Peck Slip School,2024,base,Prophet,191.53797750406574,266.0,-74.46202249593426,74.46202249593426,-0.2799324153982491
02M527,P.S. 527 - East Side School for Social Action,2022,pessimistic,Piecewise Linear,413.99999999999994,407.0,6.999999999999943,6.999999999999943,0.01719901719901706
02M527,P.S. 527 - East Side School for Social Action,2023,pessimistic,Piecewise Linear,391.9999999999999,387.0,4.999999999999886,4.999999999999886,0.01291989664082658
02M527,P.S. 527 - East Side School for Social Action,2024,pessimistic,Piecewise Linear,369.9999999999998,379.0,-9.000000000000227,9.000000000000227,-0.023746701846966298
02M527,P.S. 527 - East Side School for Social Action,2022,base,Piecewise Linear,436.0,407.0,29.0,29.0,0.07125307125307126
02M527,P.S. 527 - East Side School for Social Action,2023,base,Piecewise Linear,436.0,387.0,49.0,49.0,0.12661498708010335
02M527,P.S. 527 - East Side School for Social Action,2024,base,Piecewise Linear,436.0,379.0,57.0,57.0,0.1503957783641161
02M527,P.S. 527 - East Side School for Social Action,2022,optimistic,Piecewise Linear,434.8888888888889,407.0,27.888888888888914,27.888888888888914,0.06852306852306858
02M527,P.S. 527 - East Side School for Social Action,2023,optimistic,Piecewise Linear,433.77777777777777,387.0,46.77777777777777,46.77777777777777,0.1208728107952914
02M527,P.S. 527 - East Side School for Social Action,2024,optimistic,Piecewise Linear,432.6666666666667,379.0,53.666666666666686,53.666666666666686,0.1416007036059807
02M527,P.S. 527 - East Side School for Social Action,2022,base,Prophet,408.08441993921974,407.0,1.0844199392197424,1.0844199392197424,0.0026644224550853622
02M527,P.S. 527 - East Side School for Social Action,2023,base,Prophet,375.37346710143737,387.0,-11.62653289856263,11.62653289856263,-0.03004272066812049
02M527,P.S. 527 - East Side School for Social Action,2024,base,Prophet,342.5728952147844,379.0,-36.42710478521559,36.42710478521559,-0.09611373294252135
